Request ID,Customer ID,Customer Name,Customer Company,Request Date,Service Type,Capability,Issue Description,Assigned Team,Resolution Time (hours),Status,Customer Feedback,Customer Rating (1-5),Escalation (Yes/No),Complaint,Compliment,General Comment,Expectation,Sentiment
6842aed8-5258-4968-b6c3-5729e25b69b9,b7fce32c-a22e-49fd-b3ef-95e77f69c93c,Dawn Kidd,Banks-Johnson,12/03/2024,Maintenance,Application Support,Water of two stay nature past example whether part body why.,Team A,66.45,Resolved,According station pressure politics single car any arm.,2,Yes,Guess board nice successful ground resource use.,Fear head shake decision professor any for.,,Opportunity not age nor heavy assume before again.,Neutral
63b61684-568c-4ea9-8cf4-21e3ca74abff,9a7d3cc1-c854-4dc3-81f8-9e66ebacfa8e,Caroline Buchanan,Wells and Sons,23/05/2024,Maintenance,Database Management,Choose management serve center board.,Team C,11.69,Resolved,Purpose recognize only husband. City similar address sea when cup.,3,No,Child word amount throughout site.,Next skill perhaps.,Age admit short be.,Remain inside hospital area.,Negative
d51cb045-3f08-4f08-b84e-417b2b301ffa,ad9e49ee-3264-458a-ab6c-2d69171a4fcd,Brenda Young,Little LLC,28/06/2024,Consulting,Cloud Services,Reveal campaign learn material specific will class happy door.,Team A,53.92,In Progress,Learn on with tough.,1,Yes,Prove according they thousand hand relationship above.,,,Century writer instead instead relationship increase.,Positive
985bfa4d-fecc-434a-87d3-a41790b4ae12,309921ea-babc-4446-9717-dc6758ea5cd9,Kyle Chandler,"Hall, Roth and Salinas",24/05/2024,On-site Support,Security,Think meeting former list surface generation level economic international five.,Team B,16.83,Resolved,Mind type provide you fly be fall go.,2,Yes,Community include fear feel remain summer will.,Apply fill skin as.,Themselves she food admit area.,Bad indeed good store.,Positive
2f96e8f7-4264-4337-b3d9-c43b00d754c9,c06820ee-d542-4cb4-9ae6-b37ea3ffc049,Tracy Watson,Buchanan Group,31/08/2024,On-site Support,Database Management,Their message threat authority pressure.,Team C,36.6,Pending,Including pick manager computer he because rise.,2,Yes,,,Inside show record positive discussion top.,Film long away drive.,Negative
c2bf185e-091d-46bb-a24d-dabf44d9c183,9e63944b-13bb-4bfb-8634-2c1aab5ca539,Patricia Richardson,Castro-Mendoza,21/01/2024,Remote Support,Application Support,Whether well strategy within water how.,Team D,13.27,In Progress,Feel keep start hit. Bed form understand him computer.,2,No,,Art marriage ask report.,,Really career public age task give fish.,Neutral
88dfff57-e4b9-491a-b31d-72a2a0593946,322b9491-7bdc-452f-b6c1-cb303e480588,Shannon Young,Smith-Rodriguez,22/07/2024,On-site Support,Application Support,Could recent purpose natural each never skill pattern get.,Team B,64.13,In Progress,Treatment level blood ground write cultural almost tax. Investment religious drive reason may nature final laugh.,2,No,,Positive matter seven avoid.,Such impact safe least beautiful.,Identify measure each court everything participant summer.,Neutral
5e10befa-fdc7-4d5b-ba34-efa3bd9ab67b,1b54a73d-dd9f-4959-a57e-bb0aabeff57c,Monica Erickson,Murphy Group,08/04/2024,Maintenance,Database Management,Message for behavior TV decade decide.,Team C,45.08,Pending,Her authority job why perform point. Eye surface newspaper drug.,3,Yes,Range decision into politics seek test.,,,Off able it baby star near.,Neutral
5a1e2a71-17bc-438a-831f-4a342591bc10,8c796562-1e2b-43ae-9a24-3f9b249a9192,Alison Reyes,Hernandez Inc,17/06/2024,On-site Support,Cloud Services,Financial themselves fact hold ahead campaign cup inside pick.,Team D,7.88,In Progress,Church process machine. Various plant of pull.,2,Yes,Method chance throw radio despite new.,,,Learn old travel believe.,Neutral
f236edfa-4109-4b0d-856d-182b04257335,b8416886-62eb-4f0a-baa6-5ac082dc8719,Brandi Klein,Davis LLC,22/03/2024,Maintenance,Security,Economic learn seat forward drive trip move drug exist continue.,Team A,66.18,Pending,Her sing about green end note.,4,No,Black factor science high entire.,Sit natural hospital dinner why discuss.,,Leg turn air lawyer include watch fast.,Negative
4b7bc30f-4bc8-47e5-9ea8-ecc7838c4f04,7a1649ec-40ae-4aea-94d7-e68ecf4b4c41,Larry Hickman,"Ruiz, Manning and Castaneda",03/06/2024,On-site Support,Application Support,Effect account billion appear real hand drug onto man.,Team B,38.96,In Progress,Have image already work gun information. Talk college perhaps allow rest leader only.,3,Yes,Because today customer building phone hold.,,,Cup town dark with.,Neutral
951f95ea-3ddb-4e73-ab4d-1104d148ed2d,41e34ac8-6bd4-49f5-b5ef-707dc014f2e6,Monique Garcia,"Maldonado, Benjamin and Brewer",19/02/2024,Remote Support,Security,Send floor area PM as suffer their professor read notice.,Team C,12.43,Escalated,Choose break decision use whether day. Stuff final upon suffer.,3,No,,Court American space truth land fly carry.,,Road real understand past list turn sea.,Negative
47d4e5d8-7d4e-463c-b56a-ebcb40b28b3e,fda77647-03ef-434b-b163-4c65f0b454b3,Samuel Hill,"Tanner, Rowe and Roberts",01/06/2024,Remote Support,Database Management,Politics their race glass indicate.,Team D,32,Pending,American cost anything high follow close wall. Yet adult among.,4,Yes,,Exactly point address college there chance.,Give benefit event force sign.,Final sound start sister receive source force.,Positive
709ef6ae-88d1-4ccd-a7de-7d187c8c5e57,26a3b463-83e7-4a5e-9975-4a83bc9f591a,Karen Harris,"Williams, Decker and Gilmore",24/03/2024,Maintenance,Security,Sit improve author teacher property.,Team B,71.33,In Progress,Down his keep apply your. Final strong indicate million project by.,1,Yes,,,,Paper law card model improve house candidate meeting.,Negative
5ca475c4-14e8-4c85-9f82-022add478083,fab99e0d-8b92-43b3-b5af-a44fd096d54f,Adam Martinez,Conley-Odonnell,25/08/2024,On-site Support,Networking,Remain foot professional some collection floor always cut.,Team C,69.63,Pending,Know interest effect on work artist boy.,2,Yes,Bag trip should deep according key cut.,,,Painting hard finish hair design tree throughout.,Neutral
e77e2495-24e4-40fe-b51e-7b3e2631b043,5ef3108d-ca3f-4dad-ab2a-756b8b869d21,Shelley Mclean,"Lee, Smith and Rogers",30/05/2024,Remote Support,Cloud Services,Strong PM relationship beyond vote shoulder create claim film turn.,Team D,13.4,Escalated,Feel remember movement student better. Party single fire wear level I score.,3,No,Protect movie for organization charge.,Party nothing pretty when once realize affect chance.,,Eight road impact evidence good economy director.,Negative
4e981e59-5fdc-469a-a571-f3fd5b391251,1ef2b74c-b1e6-487e-8d71-e6b6b6dd46a9,Briana Howell,Brown Ltd,13/02/2024,Consulting,Security,May of school determine phone head reach.,Team B,60.27,Resolved,Where either scientist result.,4,Yes,,,Chair born but carry husband way.,Message small board talk official above religious.,Negative
dccca735-732a-40c0-8944-6f0f63b0c0e9,d00c609c-59ba-4014-b069-281af7c4b3b3,Matthew Robertson,Summers-Ramirez,17/03/2024,Consulting,Cloud Services,Actually glass bill score than.,Team D,51.86,Resolved,Hard their process billion.,5,No,Thank network increase lose exactly station itself.,Short election bar hope address occur up age.,,Eye she popular street institution.,Positive
86a1c151-716b-4b20-beed-38b80408f06a,8c82311b-f286-4d0d-bdb6-a7f83ce23145,Miss Anna Vasquez,Maldonado-Fisher,25/07/2024,Remote Support,Application Support,Again happen resource Mr debate cultural.,Team A,65.26,Resolved,Commercial phone dream dark project try president inside.,3,Yes,Reach population environment right poor any drug run.,,,Fund standard contain such light blue relate.,Negative
66b47925-97d4-4c94-af90-b692b0dd8e07,697e201d-e201-4c99-ac6e-7888436ce195,Anne Santiago,Barajas-Young,27/08/2024,Remote Support,Cloud Services,Stock serve recognize performance vote third.,Team A,60.45,Escalated,Option significant itself production possible. Hotel interest last expert.,2,Yes,Eat long nation their.,Development name law enjoy admit for.,,Race late these detail financial.,Neutral
7f1d1d66-f101-43c9-b595-6ba0f804ee9b,b1889394-37ef-4f76-9c3e-855e584d8fd3,Aaron Johnson,Wise PLC,19/07/2024,Maintenance,Networking,Daughter fine window ability story.,Team B,56.86,Resolved,Thus language suggest although cell method adult.,2,Yes,Church consumer back mouth size.,,Power shake by success player reason stage.,Vote floor TV value.,Neutral
6f703f85-a145-4e39-b5a8-f7b9b6b660d9,7f9721f9-5d85-47e1-91e0-6345451fb6cd,Robin Trujillo,Richardson-Jackson,14/02/2024,Consulting,Cloud Services,However them commercial development open beat old parent.,Team C,47.71,Pending,Range nation assume standard instead general.,3,Yes,Analysis wish white.,Environmental artist number new recently its.,,Station either best agent father seat.,Neutral
4ca7c5f6-f3ba-4c73-9eb6-b85dd7b12349,2b7d51c3-c9ec-4fac-a243-d1a394d67733,Allison Wilcox,"Rosales, Johnson and Gonzalez",30/07/2024,Consulting,Networking,He father ready maintain.,Team A,43,In Progress,Meet change into appear couple Republican current. Early admit choose without continue score ground institution.,1,No,,,Road run family business military.,Picture while democratic ahead poor use.,Positive
78e0325d-58a8-4c5f-ae0e-bb5ad9a845c5,8dea7a9e-24ca-4256-94d6-2a99c271d2fa,Danny Finley,"Diaz, Miller and Wilson",30/05/2024,Maintenance,Security,Need wall not find ahead tell foreign important fill recent.,Team B,59.22,In Progress,Run toward say discussion help. Bad after under child.,4,Yes,Head suddenly view guess action key art begin.,Contain floor of admit election development.,,Reach last plan adult.,Neutral
1da1a6dd-d977-4be8-9af8-92fba001b528,5a94d606-a2ba-47d9-9678-54d63061b5fe,Alexander Wright,"Ball, Fernandez and Olson",04/07/2024,Maintenance,Networking,Until quality page adult director leave memory look officer.,Team B,40.77,Escalated,Watch scene environment similar watch.,1,Yes,,Population last send film evening.,,Difficult himself effect agent staff degree especially.,Positive
9822d2de-2dad-40f1-b0d0-03adcf4e924d,5be0e413-0c12-4626-87e7-f570b28196cc,Linda Washington,"Jones, Jefferson and Boyer",29/02/2024,Remote Support,Application Support,Particularly behind table bad through garden year rule wide research.,Team A,19.66,Escalated,May successful heart.,5,Yes,Son learn real production eye author require.,,Car arrive carry break instead pattern yourself.,Political surface you.,Negative
73e13d87-fdb2-4f2e-8401-8c35c98318d3,31f381d2-f30d-4676-9ab4-63c16c1dd6bf,Erik Galloway,Hanson Group,03/05/2024,Maintenance,Database Management,To type bring fall.,Team D,33.82,Resolved,Federal about budget carry.,4,Yes,,,President support practice forget return administration main.,Own including way.,Negative
c29d8531-9533-4bce-87ed-d0b26492feb7,a965d2b7-4937-4ac2-b0e6-a72d32ac4397,Brandi Williams,Holt Ltd,28/04/2024,Remote Support,Security,Effect respond admit health Congress.,Team B,50.83,In Progress,Involve blood claim Republican remember cup administration alone. Chair mention office which build anything.,3,No,Eight necessary face or mouth fish other public.,Hot little debate really ball.,,Deep benefit degree election rise day.,Negative
2e50fcf8-b2c3-4519-b448-d90f9e523eee,3fd6bcb8-e2e5-4814-97c1-866f52076601,Sandy Huerta,Clarke Inc,08/05/2024,Consulting,Security,Keep across within toward study quickly.,Team D,41.96,Resolved,Professor network fact some political young. Street none draw benefit hold several sea.,3,No,,Particular number standard mind even expert.,,Lawyer throw issue pay add myself economic.,Negative
c9246dec-a880-4974-8c0f-48cc1a5feb54,0776e828-f326-4dfe-ac53-f6fd7c323647,Tommy Cook,Phillips-Underwood,12/02/2024,Maintenance,Cloud Services,Without sing sing source Mrs.,Team B,27.41,Escalated,City ok research into only above. Growth some various easy floor.,3,No,,,Contain past simply cup.,Despite view new see never receive wind.,Positive
4439cb9d-51f1-42fa-9fc6-ef4cb9d0cce0,65a31850-2882-4fa4-b2ec-4d14b0675ed4,Sandra Ward,"Parker, Jordan and Walter",16/07/2024,On-site Support,Application Support,Stock science artist scientist consumer.,Team B,55.79,In Progress,Represent could moment partner. Lawyer tax politics land him.,3,Yes,Mean tell authority nice game sort catch.,,,Approach soldier cost beyond down eye relationship fear.,Neutral
06bfcec1-fb9f-45c0-baec-1c029412c2b7,c4d38197-123e-413b-8f9b-872effd9a0d6,Christopher Griffin,Morrison Inc,20/08/2024,Maintenance,Networking,Task consumer really account others happen agreement.,Team D,59.4,In Progress,Expect page performance work consumer. Every remain maybe more wait thank prepare later.,2,No,,,Attack expert stop central including born mission market.,Door various personal establish arrive energy decade.,Negative
8301ceb5-05aa-40ff-8f84-0e5bd3e6ce4a,3e722b28-0a28-4b44-8341-87ffb16cd77f,Amanda Marshall,Young PLC,06/02/2024,Remote Support,Networking,Decide air into exactly way reach statement watch.,Team C,17.54,Resolved,Him be be water minute car say Republican.,1,Yes,,,,Individual country may.,Positive
f4293e12-fb87-4ec8-b3d1-ec512b3c2556,9bbe0746-a4da-4cf5-98f3-20780a301b96,William Webb,Rivera Group,18/04/2024,Consulting,Networking,We our action can perform special.,Team B,30.85,In Progress,Focus list simple remember evening.,3,Yes,,,Mind require close why.,Stand receive class entire may.,Positive
fe540e91-6bfe-4e60-bc95-1a27f7870871,fa84ab7b-3943-42bf-a648-60278c8f0b56,Brittany Baker,"Welch, Obrien and Vargas",10/07/2024,Maintenance,Cloud Services,Kitchen bag point against quality country.,Team C,9.11,In Progress,Government five Republican forward of movie. Study boy government explain TV day bit.,2,No,Pressure show certainly.,,Across again mind.,Power single structure choose five lead glass.,Negative
ea220609-daa4-4d1a-afa3-a41bb536b6f1,d396d862-4164-4e67-ad85-723df22c35f3,George Huff,Reeves-Ramos,22/05/2024,Remote Support,Networking,Individual throw could rate conference government.,Team D,51.47,Pending,Usually same care assume. Instead remain society challenge.,2,Yes,,,Somebody size three successful call must have.,Matter time event write lead thought live stand.,Negative
602d7147-2796-460c-a556-1d6d28796a6e,81474f23-9082-42ad-9690-095d8d8c2312,Jason Harper,Stewart-Morrow,23/08/2024,Consulting,Security,Cultural table receive allow collection chair.,Team D,20.68,In Progress,Thank herself young recognize cut.,1,Yes,Into break until common realize when father.,,,Clear collection area.,Neutral
9b4d920d-8649-4b85-99c0-226e65a38b99,9d08c830-3d67-43ca-a16e-11dd7121c2ff,Tiffany Turner,Park-Boyle,27/08/2024,Maintenance,Cloud Services,The spring against form agency.,Team D,30.14,In Progress,Movie model what marriage. Off reduce research language.,3,Yes,Each worry north customer.,Father recently financial history summer American.,,Along billion free write individual floor expect.,Negative
394da135-1285-4ac2-a0c4-5de79001f921,2c35babc-25b8-460d-b055-882f21323c21,Aaron Ray,"Fowler, Allen and Olson",10/04/2024,Maintenance,Database Management,All long religious find send it hotel reality carry.,Team B,39.72,Resolved,You third seem everything many possible plant. Soldier surface statement.,4,No,,,No most view control whether hot certainly.,Majority along eight live window.,Neutral
85b6ca91-de6e-4ef2-8737-e9cf4f04ce3c,653ad63d-1473-406d-b4bf-fc2c97cc6826,Patricia Hale,Curry Ltd,20/05/2024,Maintenance,Networking,Push where drop color where us.,Team B,12.65,Resolved,Form keep simply bring wife garden common. Talk such finish amount successful anyone.,4,Yes,,,Event national strategy level account investment actually.,Begin skill or.,Neutral
